LtR algorithm,repo_name,ndcg@1,ndcg@2,ndcg@3,ndcg@4,ndcg@5,ndcg@6,ndcg@7,ndcg@8,ndcg@9,ndcg@10,ndcg@11,ndcg@12,ndcg@13,ndcg@14,ndcg@15,ndcg@16,ndcg@17,ndcg@18,ndcg@19,ndcg@20,Project_Category
LambdaMART,asynkron_protoactor-dotnet,0.496062992,0.496062992,0.436941263,0.531606941,0.493883847,0.466959264,0.44653918,0.420332344,0.425690723,0.414137428,0.393371049,0.375422196,0.381338899,0.369331893,0.374737266,0.364454928,0.352764882,0.357890626,0.37969877,0.367419961,Small
LambdaMART,aws_chalice,0.023622047,0.206387153,0.274356507,0.269268629,0.233939217,0.262193317,0.238169738,0.238642501,0.221757169,0.239208722,0.239491324,0.226783099,0.221453351,0.211711067,0.213092295,0.204869764,0.201591063,0.194380191,0.188045829,0.18221938,Small
LambdaMART,open-mmlab_mmsegmentation,0.05511811,0.05511811,0.276824595,0.23954963,0.208119502,0.198417479,0.18023739,0.167740341,0.164228725,0.157287022,0.148189233,0.140325808,0.136146885,0.135324155,0.130559802,0.130060983,0.127228841,0.122677891,0.118511347,0.115442789,Small
LambdaMART,otya128_winevdm,0.492063492,0.492063492,0.492063492,0.449364435,0.421644844,0.388172675,0.397691718,0.40522207,0.411366601,0.416500601,0.450251345,0.451153487,0.465103735,0.459319651,0.453933909,0.46598683,0.466365573,0.477233224,0.477363482,0.477486757,Small
LambdaMART,remotion-dev_remotion,0,0.386852807,0.530721274,0.48152278,0.44958385,0.454162695,0.422730441,0.42826284,0.414807386,0.40356482,0.438063795,0.420714572,0.411758197,0.438590468,0.424622719,0.427324885,0.4297714,0.431999576,0.428493167,0.421441219,Small
LambdaMART,capistrano_capistrano,0,0.386852807,0.301624573,0.419040713,0.495265521,0.44442747,0.408756827,0.376140265,0.420281935,0.393543267,0.373968095,0.40718748,0.393009987,0.376160594,0.402768783,0.426698192,0.448363653,0.434297339,0.423558587,0.442199717,Small
LambdaMART,Shopify_shopify_app,0.111111111,0.086549028,0.066241219,0.073785084,0.066186726,0.059052515,0.098727338,0.090849436,0.119237642,0.11468121,0.108047825,0.114948584,0.111646477,0.128998954,0.144484493,0.148235218,0.151631088,0.181977074,0.195887928,0.209121644,Small
LambdaMART,StackExchange_StackExchange.Redis,0.05511811,0.033795515,0.031408419,0.035394671,0.03075071,0.135225272,0.122835196,0.152616736,0.159089314,0.212588714,0.22898542,0.219759428,0.211684766,0.207416424,0.24122194,0.236289193,0.227359666,0.22119862,0.213685988,0.206775748,Small
LambdaMART,tensorflow_tensor2tensor,0,0.190356143,0.261148563,0.299971721,0.325175137,0.295257601,0.313290028,0.368085733,0.342041547,0.335428401,0.344488481,0.326208748,0.315659508,0.323706062,0.352551557,0.358141416,0.346406567,0.369785473,0.358843643,0.350832396,Small
LambdaMART,ThePhD_sol2,0.05511811,0.225698876,0.200454346,0.207791455,0.180528161,0.173800186,0.180240933,0.185336098,0.189493592,0.177437861,0.168540854,0.185920294,0.20113092,0.203090676,0.199466064,0.19620636,0.226582263,0.227208671,0.227782169,0.22117998,Small
LambdaMART,the-tcpdump-group_tcpdump,0.496062992,0.496062992,0.614306451,0.679152157,0.721249023,0.656237203,0.687734622,0.712651694,0.670584461,0.691542137,0.65154199,0.623236284,0.616999202,0.588855181,0.606391455,0.58304149,0.598798633,0.586110937,0.583052613,0.596535979,Small
LambdaMART,vcmi_vcmi,0.244094488,0.244094488,0.214533624,0.219503619,0.222730066,0.266678062,0.278004088,0.265382991,0.295886335,0.284541013,0.274388401,0.298632705,0.296728645,0.294984904,0.300547942,0.305696064,0.310480658,0.327430414,0.33131429,0.334961114,Small
LambdaMART,vernesong_OpenClash,0,0.045691276,0.062683615,0.072002356,0.193760359,0.178816228,0.184797378,0.189528963,0.176118697,0.172428153,0.220296524,0.221559325,0.216485772,0.217745126,0.213495469,0.205887764,0.202570592,0.199549462,0.196783518,0.190419875,Small
LambdaMART,wiremock_wiremock,0.118110236,0.166847598,0.184972759,0.157845261,0.137135162,0.122353478,0.116193008,0.10692144,0.103256056,0.098189678,0.092510195,0.087601289,0.083304975,0.080582577,0.077145544,0.078786887,0.07670217,0.078183328,0.109491251,0.105950491,Small
LambdaMART,XTLS_Xray-core,0.047619048,0.035338006,0.082912834,0.076978977,0.081457286,0.098341158,0.099511211,0.110569459,0.110607784,0.118718637,0.125623612,0.13159174,0.130587289,0.129698895,0.134322249,0.128940327,0.133065364,0.132280065,0.131676271,0.133225424,Small
LambdaMART,zeromicro_go-zero,0,0.045691276,0.034970304,0.112492682,0.162819054,0.171579665,0.178223868,0.203585694,0.206451924,0.224877209,0.225988774,0.267060446,0.265934104,0.259191214,0.269294341,0.268284652,0.26737049,0.271430646,0.270848927,0.283157698,Small
LambdaMART,Zulko_moviepy,0.118110236,0.07241896,0.057274175,0.048968648,0.043576824,0.038879715,0.037481724,0.034490887,0.032050458,0.030011383,0.029641811,0.028068916,0.026692305,0.025833921,0.024732045,0.02468757,0.02375461,0.022904913,0.022929269,0.023970201,Small
LambdaMART,adobe_react-spectrum,0.05511811,0.05511811,0.276824595,0.230282758,0.215565153,0.194875768,0.187842092,0.17473823,0.233130254,0.219801177,0.210275587,0.199117648,0.19205534,0.18329486,0.176484446,0.170359671,0.166004615,0.162038227,0.158406868,0.154048158,Medium
LambdaMART,aseprite_aseprite,0.492063492,0.688560156,0.642454304,0.617169467,0.550772041,0.517068873,0.514777744,0.512965271,0.51148635,0.510250652,0.509198671,0.50828942,0.495038027,0.494902346,0.494781262,0.48449656,0.467986665,0.459763495,0.460860509,0.447496986,Medium
LambdaMART,dubzzz_fast-check,0.244094488,0.158804105,0.127085073,0.105718573,0.09184776,0.081947567,0.074439085,0.072897377,0.067739467,0.063429829,0.059760924,0.056589806,0.056517628,0.099553969,0.095307763,0.131556288,0.126584688,0.122056779,0.151874615,0.179301541,Medium
LambdaMART,education_classroom,0.111111111,0.160235277,0.238095238,0.238095238,0.238095238,0.265470261,0.262962013,0.25084514,0.303852162,0.291589825,0.303185613,0.313208116,0.321979892,0.329738146,0.320413199,0.347642371,0.372295404,0.394748271,0.415304608,0.405467511,Medium
LambdaMART,esphome_esphome,0.492063492,0.301707349,0.230914929,0.274821193,0.238763257,0.213027168,0.193508459,0.178067541,0.165468236,0.154941017,0.145978926,0.138232787,0.131453303,0.125457146,0.120106109,0.135009417,0.148502731,0.14716524,0.142167025,0.137569586,Medium
LambdaMART,ethereum_mist,1,1,1,1,0.871894255,0.783854645,0.803659059,0.819325994,0.832109721,0.780673098,0.735517442,0.697741847,0.687850717,0.65647485,0.630825599,0.606496625,0.621367383,0.634910995,0.630195261,0.611598249,Medium
LambdaMART,FaridSafi_react-native-gifted-chat,0,0.094428638,0.099985273,0.103032579,0.089514181,0.187654678,0.170460734,0.236653437,0.228265823,0.229272855,0.230130167,0.224186008,0.262234999,0.261407531,0.255295572,0.245066581,0.254551904,0.245446634,0.238982452,0.247295997,Medium
LambdaMART,FormidableLabs_victory,0,0.094428638,0.129546138,0.107765865,0.109123099,0.099907013,0.101574891,0.102894321,0.112885047,0.107206064,0.102371402,0.098192693,0.094535453,0.095610801,0.104183296,0.104326853,0.112045791,0.129065699,0.127559669,0.125280236,Medium
LambdaMART,Genymobile_scrcpy,1,0.622285448,0.481815449,0.400809005,0.348220828,0.3132326,0.284532524,0.266226507,0.249060843,0.233215396,0.219725763,0.209319831,0.199053958,0.18997424,0.182878935,0.176497951,0.171910925,0.166606661,0.161750434,0.157283598,Medium
LambdaMART,hibernate_hibernate-orm,0.05511811,0.225698876,0.178283697,0.152280815,0.135400132,0.120805466,0.111900992,0.107370028,0.101444376,0.158611193,0.150803157,0.144054494,0.13814801,0.142980691,0.179534539,0.21240833,0.20527397,0.206662572,0.207933883,0.209103255,Medium
LambdaMART,ipfs_js-ipfs,0.047619048,0.029197485,0.033519909,0.035890362,0.062420669,0.060825215,0.059615194,0.054858227,0.050976691,0.050763075,0.04782684,0.047815814,0.047806164,0.047797628,0.047790012,0.047783161,0.047776959,0.047771311,0.04776614,0.046221464,Medium
LambdaMART,LuckSiege_PictureSelector,0,0,0.057274175,0.047644809,0.056890231,0.104228292,0.14013032,0.134351136,0.147895651,0.146605116,0.145442811,0.144387141,0.140197257,0.136341637,0.145646816,0.142011486,0.138619967,0.137989837,0.145786016,0.147743545,Medium
LambdaMART,psf_black,0.244094488,0.244094488,0.192362975,0.328148998,0.288193516,0.283440119,0.262520014,0.250996902,0.234908821,0.22146659,0.210022876,0.211830831,0.204145019,0.240447431,0.235229468,0.265871717,0.293614918,0.285083935,0.27727354,0.276200587,Medium
LambdaMART,pygame_pygame,0.244094488,0.170988446,0.163084363,0.19667122,0.189483993,0.179298872,0.198988858,0.190477368,0.186435689,0.200684218,0.213228466,0.224392436,0.234418334,0.227839951,0.236626122,0.244676408,0.240673895,0.235157189,0.24217568,0.242068864,Medium
LambdaMART,google_orbit,0.244094488,0.536518657,0.410630261,0.341592007,0.296773401,0.264784447,0.332148899,0.305645231,0.28401907,0.265949553,0.250566512,0.290334005,0.276094876,0.309115342,0.338583165,0.32501707,0.312734456,0.301548008,0.291306447,0.281886094,Medium
LambdaMART,PyGithub_PyGithub,0.118110236,0.075465045,0.085471285,0.080368081,0.072922713,0.077793438,0.07282996,0.086495934,0.151131609,0.141516497,0.147449808,0.145892951,0.141440993,0.140376776,0.134725228,0.129327159,0.124439799,0.121960176,0.117818007,0.1157904,Medium
LambdaMART,stellar_stellar-core,0.111111111,0.160235277,0.178504289,0.316620339,0.275078143,0.29846681,0.271119656,0.249485788,0.231833231,0.217083818,0.204527267,0.193674353,0.184175796,0.175774736,0.168277538,0.161535121,0.193221272,0.18801311,0.19833966,0.191925694,Medium
LambdaMART,Tencent_wepy,0.023622047,0.401336599,0.334880546,0.282549421,0.37668258,0.362391022,0.331351164,0.324388558,0.303107595,0.291337917,0.332328315,0.327646328,0.360621215,0.345249215,0.335561214,0.326848552,0.318960191,0.31628226,0.309551687,0.300305211,Medium
LambdaMART,the1812_Bilibili-Evolved,1,1,0.765360637,0.804809975,0.69921482,0.623847046,0.566686783,0.601262811,0.558720003,0.586794585,0.55285324,0.523516964,0.497841619,0.52074725,0.541188484,0.524236904,0.508889104,0.490686243,0.474020927,0.4586919,Medium
LambdaMART,zyedidia_micro,0.047619048,0.219553629,0.168037705,0.152838018,0.141353104,0.196919517,0.185675331,0.227424923,0.263458757,0.29503238,0.323035932,0.348122497,0.370784837,0.391403492,0.410278172,0.398193078,0.387018556,0.403452118,0.395578563,0.410471388,Medium
LambdaMART,ansible_awx,1,1,0.765360637,0.804809975,0.830419897,0.848698793,0.862561834,0.873528649,0.882477225,0.889954117,0.896319386,0.901821032,0.857592157,0.818473643,0.783563856,0.756900962,0.728297166,0.738015922,0.721240727,0.730255326,Large
LambdaMART,apache_airflow,0,0.386852807,0.530721274,0.60961995,0.529634717,0.475092039,0.43156152,0.476919806,0.443174983,0.414979841,0.390976597,0.423293453,0.451577426,0.476593369,0.456265563,0.437984259,0.421432539,0.442127781,0.461074954,0.478502869,Large
LambdaMART,apache_tvm,0.096774194,0.146690685,0.225806452,0.204112576,0.206958923,0.208990482,0.210531253,0.232342269,0.250139373,0.265009562,0.277668933,0.268070042,0.278653774,0.270357454,0.279464297,0.287654309,0.280440821,0.287717477,0.285614775,0.283680676,Large
LambdaMART,apple_cups,0.496062992,0.691012438,0.763513083,0.644412381,0.691067283,0.670047935,0.613704717,0.566619342,0.59728352,0.560786725,0.528805175,0.501162793,0.476969958,0.457727457,0.480856631,0.501657276,0.520489983,0.519616234,0.518816289,0.534376948,Large
LambdaMART,argoproj_argo-workflows,0.05511811,0.04293377,0.045792696,0.038093683,0.033095598,0.029528251,0.026822712,0.034106958,0.031693694,0.093298105,0.094733287,0.095973747,0.092425334,0.093596934,0.089604809,0.090746943,0.09178102,0.092722811,0.090375922,0.11979161,Large
LambdaMART,Automattic_mongoose,0,0,0,0.168127536,0.14606835,0.130323766,0.120547174,0.190722706,0.185584955,0.173777894,0.177845143,0.22147148,0.259653603,0.253197193,0.242397749,0.23363201,0.225695592,0.226353717,0.226956251,0.227510473,Large
LambdaMART,facebook_hhvm,0.05511811,0.079486791,0.073768939,0.229493886,0.231409559,0.209012319,0.200683375,0.189068062,0.175690407,0.228133633,0.272779891,0.271257745,0.25911271,0.258427663,0.252442802,0.243274584,0.234081074,0.26147784,0.260887445,0.284789082,Large
LambdaMART,neo4j_neo4j,0.244094488,0.14966585,0.11454835,0.104556491,0.222043226,0.305898529,0.300235706,0.276278536,0.256730238,0.240396858,0.240610736,0.280906517,0.26983296,0.303139059,0.290209479,0.278581585,0.277278294,0.267360105,0.292242963,0.290685924,Large
LambdaMART,fish-shell_fish-shell,1,0.613147193,0.482211604,0.410405427,0.356558151,0.37159526,0.348369582,0.320571592,0.33298862,0.313306475,0.353026169,0.334293398,0.366942286,0.35020445,0.356425653,0.382211904,0.367767859,0.390382676,0.411087283,0.430131714,Large
LambdaMART,kubernetes_ingress-nginx,0.05511811,0.04293377,0.032859817,0.036602049,0.039031451,0.034824284,0.031633493,0.038533865,0.035807372,0.049058762,0.046221108,0.096831865,0.092082846,0.088960051,0.0851657,0.086485697,0.121008017,0.11752454,0.147496306,0.150620126,Large
LambdaMART,Kunena_Kunena-Forum,0.244094488,0.244094488,0.421459676,0.518728235,0.450668457,0.428402024,0.411514764,0.458472672,0.44330418,0.430630303,0.419840707,0.397562529,0.390035848,0.383378827,0.377438029,0.372095321,0.367258083,0.354121335,0.342094212,0.331031469,Large
LambdaMART,languagetool-org_languagetool,0,0,0,0.018680837,0.047469121,0.095391572,0.096831882,0.089105227,0.082800519,0.077532684,0.073048042,0.095282429,0.114742144,0.109508255,0.104837476,0.120352556,0.115804352,0.129263065,0.132959364,0.144572177,Large
LambdaMART,linkerd_linkerd2,0,0,0.012932878,0.010758505,0.140552012,0.233191184,0.303450383,0.283634824,0.29866534,0.311223934,0.351064087,0.335360185,0.318912793,0.304365792,0.334036194,0.340528161,0.365450046,0.352377971,0.34228205,0.363551524,Large
LambdaMART,loomio_loomio,0,0.191903361,0.381514642,0.317371525,0.307757206,0.328054527,0.38962183,0.358532136,0.333163922,0.375588558,0.353863783,0.335086565,0.367696554,0.373551906,0.400271361,0.388965942,0.383491152,0.369773751,0.361226431,0.349544986,Large
LambdaMART,microsoft_onnxruntime,0,0.042983645,0.267537353,0.222556957,0.193356354,0.225553744,0.204887282,0.188538396,0.175198218,0.227672758,0.214503721,0.203121423,0.242203505,0.276769904,0.27512034,0.264097026,0.291907294,0.281465829,0.271906325,0.263113339,Large
LambdaMART,yuzu-emu_yuzu,0.238095238,0.532840234,0.642454304,0.617169467,0.600754928,0.643789217,0.62988728,0.659420254,0.683518233,0.671337731,0.690348198,0.653715971,0.670699112,0.640105604,0.612803625,0.6079659,0.593988239,0.608511198,0.604556251,0.585005935,Large
LambdaMART,microsoft_vscode,0.05511811,0.128224153,0.332777082,0.444955627,0.517780267,0.464515371,0.427004165,0.402356116,0.382244083,0.357925413,0.36591556,0.39956224,0.382669336,0.365214121,0.350644432,0.37666232,0.362427998,0.38523382,0.372150014,0.39245361,Large
LambdaMART,Homebrew_homebrew-cask,0,0.386852807,0.530721274,0.524894262,0.587230548,0.631722618,0.665466197,0.692160167,0.713941609,0.732140869,0.747634364,0.73428513,0.74731684,0.758842819,0.769128729,0.758187737,0.767325985,0.775648688,0.783268395,0.790277125,Large
LambdaMART,phalcon_cphalcon,0,0.094428638,0.099985273,0.251302532,0.2503568,0.225917253,0.205217484,0.208319657,0.20193682,0.196603707,0.188419904,0.191374187,0.193959799,0.196246661,0.187876289,0.180348603,0.174425801,0.168186625,0.164346447,0.191370055,Large
LambdaMART,vespa-engine_vespa,0.496062992,0.496062992,0.496062992,0.496062992,0.496062992,0.496062992,0.450611,0.414654703,0.456071255,0.458615561,0.432088342,0.409160262,0.389093423,0.371345177,0.376664679,0.381448641,0.36703344,0.353904727,0.358732889,0.347132081,Large
